Business_Name,Location,Review text,Rating
Meghana foods,"Indira nagar,Bengaluru",we ordered mutton biryani prawns ghee roast aloo dum biryani and manchurian overall it is good experience,4.0
Meghana foods,"Indira nagar,Bengaluru",we took 2 briyani meghanas special briyani and chicken boneless chicken biryani both are fine in taste decent quality for 2 people,4.0
Meghana foods,"Indira nagar,Bengaluru",food tastes good but prices are a bit expensive they are famous for their perfection taste uniqueness satisfied with their service ambience is good,4.0
Meghana foods,"Indira nagar,Bengaluru",tried the meghna special chicken biryani recently and it absolutely lives up to the hype,4.0
Meghana foods,"Indira nagar,Bengaluru",it was a good experience overall the food especially the biryani was flavorful and lived up to its reputation while the prices felt a little on the higher side,4.0
Meghana foods,"Indira nagar,Bengaluru",tried the meghna special biryani at meghana biryani indiranagar it was a bit spicy for my taste but really flavourful and enjoyable overall,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",vidyarthi bhavan in bangalore is one of the most iconic and famous places for dosa and it truly lives up to its reputation in terms of popularity,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",vidyarthi bhavan has been one of the most iconic places in bengaluru for its masala dosas and the way waiters serve them,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i recently visited vidyarthi bhavan and it was a classic bangalore food experience this place is famous for its iconic dosas and the taste truly lives up to the hype,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visited vidyarthi bhavan and it definitely lived up to its reputation the iconic crispy buttery masala dosa was absolutely delicious,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i recently visited vidyarthi bhavan and had a classic bangalore breakfast experience the restaurant is located near the flower market,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the best dosa in bangaluru,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visited vidyarthi bhavan twice and both times the experience was memorable this place is on a very busy bangalore street,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visited vidyarthi bhavan recently and had a really nice experience its one of the oldest south indian restaurants in bangalore,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",best dosa in bangalore so much has changed over the years but the quality of dosa is the same crispy outside and soft inside,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",honestly speaking i really didnt like the masala sagu dosa except the crispiness nothing was good about the dosa the sagu was not at all good,2.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i traveled all the way from ahmedabad just to try the famous masala dosa and it was absolutely worth it,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the place carries a nostalgic oldbangalore charm paired with quick service and a lively bustling atmosphere the food truly stands out,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visiting vidyarthi bhavan in bangalore was truly a memorable experience the highlight of the meal was definitely the famous masala dosa thick crispy and generously coated with ghee,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",one og restaurant of south bangalore wait for hour and get inside for filter coffee and dosa everytime we visit the same warmth from people here,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the place gives authentic and historic vibe dosa is very crispy here the way of serving dosa is amazing the place could be more hygienic,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",finally understood what all the hype is about we tried their benne masala dosa puri sagu and of course their filter coffee,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",we visited this place after hearing all the hype but it didnt live up to the expectations in my opinion its highly overrated and overhyped,1.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",over crowded and one of the og tiffin centre of south bangalore giving off old retro vibes of bangalore nostalgic and super history hotel,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",vidyarthi bhavan has still maintained its old charm but has exceeded my expectations on way they have solved queue problem,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visited this place after seeing so many reviews the food was decent overall we tried the benne dose it was crispy but honestly nothing very special,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",vidyarthi bhavan serves one of the best masala dosas in bangalore the dosa is thick crispy and buttery with authentic taste and great filter coffee,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",nostalgic and super history hotel the one name for a tasty and legacy taste for dose and other breakfast items,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",be prepared to wait 1hr minimum food was ok good service well behaved staff vintage feel,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i visited vidyarthi bhavan and honestly the place felt highly overrated the ambience was just okay but the service was poor,1.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",one of the best dose place in town for us this is goat benne masala dose which still preserves the age old taste nostalgic ambiance always crowded,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",one of the legendary eateries in bangalore and rightfully so which means theres gotta be a bit of a crowd and a waiting time,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",honestly it seemed more hype than extraordinary taste there was nothing special enough to make it worth traveling for hours just to eat here,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",we went on weekday still we had approx 3040 mins waiting but it was worth it their token system is really good they have limited menu we tried iconic masala dosa and it was really good,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the food is good i tried tea masala dosa sagu masala dosa and vadaall were decent however i couldnt find anything particularly special about the taste,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the place is massively overhyped and clearly surviving on its past reputation the dosas were the worstbland crispy poorly made inconsistent in texture and absolutely not worth,1.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",nothing extraordinary in the food not sure what the hype is about masala dosa is crispier but at the ends felt like not cooked properly rava vada is disaster,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i had heard a lot about this place but when i finally tried it the dosa felt quite ordinarynothing really special the chutney wasnt great either,2.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",average experience with some standout charm at this legacy spot id call it an average experienceyou can get similar at many reasonable places in bengaluru,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",its very old restaurant famous for dosa they have very limited menu to choose from it will be closed from 1200 pm to 2 00 pm but definitely worth a visit,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",this is much hyped place they do serve crispy masala dosa but with aberage taste khara bath was better than masala dosa,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i tried their dosa sambar vada and filter coffee and all three were absolutely satisfyingthe filter coffee was strong rich and the perfect way to finish the meal,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",in simple words this iconic eatery serves the best tastiest and sets a benchmark for other eateries on plain masala dosa,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i had their super masala dosa it was delicious crispy and lived up to its reputation this place is a classic oldstyle restaurant with a simple yet charming atmosphere,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the best place for filter coffee in bangalore dosa is a debated topic not a great fan honestly beautifully maintained to retain the old bangalore feels,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i had a wonderful experience at vidyarthi bhavan the place is clean hygienic and wellmaintained the staff were very polite and served us so well,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",tired the famous masala dose and the taste is below average while this is the crispiest dosa i ever had masala stuffed inside is not tasty and chutney is bland literally no taste,2.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visited vidyarthi bhavan recently and had an excellent experience the dosa was absolutely outstandingcrispy flavorful and one of the best i have had in bengaluru,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",idli vada and kharibath were amazing the dosa was not that great compared to the rest the place was extremely crowded,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",we waited for 1 hour and we were 3 people but still they were adjusting 1 more person on our table disgusting service,1.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",vidyarthi bhavan is pure nostalgia on a platecrispy buttery dosas rich chutney and an oldworld charm that never fades,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",there is a reason why this place is legendary has got that vintage charm made prior reservation so not much wait time prompt and cordial service,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",i would not recommend to travel from far place only to have this dosaits normal dosa i feltnot as hype shown in insta etc,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",this place clearly has that old bengaluru vibes i always love their dose and idli coffee rates great,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",excellent breakfast this is the 3rd or 4th visit to this restaurant got lost a little locating this place since there is some face lift done to the restaurant and surroundings,4.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",its a historic place and serves one of the best khara bhat and masala dosa,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",one of the best dose in bangalore quite crowded service takes lot of time verdict on the dosa its in top 5 of my fav,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",so i tried food at the hyped up vidyarthi bhavan and was left with a mixed review the masala dosa was definitely overhyped and didnt taste that good,3.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",overhyped place its not worth spending 4045 minutes waiting for average food,1.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",it is always worth the wait our go to order masale dose vade and coffee never till date have been disappointed,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",old karnataka style served with respect and tradition dosa is good but chutney has very liquid consistencyfilter coffee and sweet are good,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",this old market shop is worth the wait waiting time is usually 1015 mins the south indian dishes are delicious highquality and hygienic plus the prices are reasonable,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",the idlisambar was quite decent but the masala dosa palya and chutney felt blandhonestly a bit overhyped,2.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",visiting vidyarthi bhavan was a wonderful experience the dosa and vada were extremely delicious and the service was prompt and courteous,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",loved their dosa and coffee we had to wait for 1520 minutes as they have token system but it worth waiting to have the lovely dosa,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",ordered puri sagu masala dosa khara bath and kesri bath everything was absolutely yum,5.0
Vidyarthi bhavan,"Gandhi bazaar,Bengaluru",amazing ambience and authentic south indian food khara bath is the most liked one for me,5.0
